lyric,label
"No começo, eu entendia Mas era só cama, não tinha amor Lembro quando você dizia Vou desligar porque ela chegou    E a gente foi se envolvendo, perdendo o medo Não tinha lugar e nem hora pra dar um beijo Coração não tá mais aceitando Só metade do seu: Te amo    É uma ciumeira atrás da outra Ter que dividir seu corpo e a sua boca Tá bom que eu aceitei por um instante A verdade é que amante não quer ser amante    É uma ciumeira atrás da outra Ter que dividir seu corpo e a sua boca Tá bom que eu aceitei por um instante A verdade é que amante não quer ser amante É uma ciumeira atrás da outra    E a gente foi se envolvendo, perdendo o medo Não tinha lugar e nem hora pra dar um beijo Coração não tá mais aceitando Só metade do seu: Te amo    É uma ciumeira atrás da outra Ter que dividir seu corpo e a sua boca Tá bom que eu aceitei por um instante A verdade é que amante não quer ser amante    É uma ciumeira atrás da outra Ter que dividir seu corpo e a sua boca Tá bom que eu aceitei por um instante A verdade é que amante não quer ser amante    É uma ciumeira atrás da outra Ter que dividir seu corpo e a sua boca Tá bom que eu aceitei por um instante A verdade é que amante não quer ser amante É uma ciumeira atrás da outra    ",sertanejo
"No meio da conversa, de um caso terminando, Um fala e o outro escuta e os olhos vão chorando, A lógica de tudo é o desamor que chega Depois que um descobre que o outro não se entrega... Quem vai sair arruma as coisas põe na mala, Enquanto o outro fuma um cigarro na sala, E o coração palhaço, começa a bater forte, Quem fica não deseja que o outro tenha sorte...    E longe um do outro, a vida é toda errada, O homem não se importa com a roupa amarrotada, E a mulher em crise, quantas vezes chora A dor de ter perdido um grande amor que foi embora...    Mas quando vem a volta, o homem se arruma, Faz barba, lava o carro, se banha se perfuma, E liga pro amigo que tanto lhe deu força, E jura nunca mais vai perder essa moça, E a mulher se abraça à mãe diz obrigado E põe aquela roupa que agrada o seu amado, E passa a tarde toda cuidando da beleza, Jantar à luz de velas e amor de sobremesa...    E perto um do outro, a vida é diferente A solidão dá espaço ao amor que estava ausente, Quem olha não tem jeito de duvidar agora Da força da paixão que tem Dois corações e uma história...    ",sertanejo
"Todo santo dia, é mais um dia pra te esquecer Acabei de ouvir a nossa música no rádio e na TV O que será que isso quer dizer?    Tava ali fazendo palavra cruzada Pra ver se o tempo passa E o seu nome apareceu Agora à pouco um vídeo no Youtube E como de costume sabe o que aconteceu Aquela cena veio e acabou comigo No terceiro replay eu já tinha me convencido Que falta você    Nem vou culpar o vento por essa bagunça Se fui eu que deixei a janela aberta Então é minha culpa ai ai E já que entrou na minha vida, leve é toda a sua Quero aquele beijo de varanda e a lua de testemunha Eu tô até com ciúme O vento deve estar usando o seu perfume    ",sertanejo
A luz amarela do quarto Em que a gente dormiu Por dois anos e uns dias Me fez relembrar que eu sabia De fato o que era ser feliz    Deslize ou vontade própria Eu tranquei a porta E abri a janela Voei pra bem longe da felicidade E aí que eu caí    As coisas não iam tão bem entre nós Mas nada justifica uma traição Errei admito que foi minha culpa Já sabe minha opinião    Já deixei minhas coisas lá de fora Já que insiste que não vai embora Não me olha assim que eu não mereço Hoje eu sou alguém que eu desconheço    Já que desonrei nossa família Isso ia acontecer um dia Uma hora as coisas vêm à tona Eu aceito o seu não Traição não tem perdão    ,sertanejo
"A solidão tá me custando caro Que os barato que eu tomo Não dou conta de pagar    No escuro do meu quarto Tá deixando claro Que dormir sem você aqui não dá    Vou pros meus rolês pra te esquecer E volto cada vez pensando mais, mais Mas de mim não sai, mais mais É um bar pra frente e dois pra trás    Nega, volta pro seu nego Ou então eu bebo Ou então eu bebo    ",sertanejo
"Com o seu batom Eu escrevi uma mensagem no banheiro Esse boato que eu te traio é verdadeiro Está lá escrito toda minha confissão Lê com atenção    Eu descrevi cada detalhe com que te traí Só lá no fim cê vai saber com quem me envolvi    Eu sou louco, pirado no sorriso dela Estou largando tudo pra ficar com ela Você não está sonhando e não é pesadelo Vai, não chora agora e leia o texto inteiro    Ela tem sua boca, tem o seu olhar Se eu te conheço bem, agora cê vai me xingar Seu vestido exclusivo, ela tem um do mesmo Amor, eu te traí com a moça do espelho    Porque eu só te trocaria Se fosse por você mesmo Porque eu só te trocaria Se fosse por você    Eu descrevi cada detalhe com que te traí Só lá no fim cê vai saber com quem me envolvi    Eu sou louco, pirado no sorriso dela Estou largando tudo pra ficar com ela Você não está sonhando e não é pesadelo Vai, não chora agora, leia o texto inteiro    Ela tem sua boca, tem o seu olhar Se eu te conheço bem, agora cê vai me xingar Seu vestido exclusivo, ela tem um do mesmo Amor, eu te traí com a moça do espelho    Porque eu só te trocaria Se fosse por você mesmo    Porque eu só te trocaria Porque eu só te trocaria Porque eu só te trocaria Se fosse por você    ",sertanejo
"Quase que acabo com a minha vida Você me pôs num beco sem saída Por que fez isso comigo? Me dediquei somente a você Tudo o que eu podia eu tentei fazer Mas não, não adiantou    Você não sabe o que é amar Você não sabe o que é amor Acha que é somente ficar, ficar, ficar E se rolar, rolou Não se maltrata o coração De quem não merece sofrer Não vou ficar na solidão de mão em mão Assim como você    Pode chorar, mas eu não volto pra você Pode chorar, você não vai me convencer Pode chorar, você se lembra o quanto eu chorei por você?    Pode chorar, mas eu não volto pra você Pode chorar, você não vai me convencer Pode chorar, você se lembra o quanto eu chorei por você?    Quase que acabo com a minha vida Você me pôs num beco sem saída Por que fez isso comigo? Me dediquei somente a você Tudo o que eu podia eu tentei fazer Mas não, não adiantou    Você não sabe o que é amar Você não sabe o que é amor Acha que é só mesmo ficar, ficar, ficar E se rolar, rolou Não se maltrata o coração De quem não merece sofrer Não vou ficar na solidão de mão em mão Assim como você    Pode chorar, mas eu não volto pra você Pode chorar, você não vai me convencer Pode chorar, você se lembra o quanto eu chorei por você?    Pode chorar, mas eu não volto pra você Pode chorar, você não vai me convencer Pode chorar, você se lembra o quanto eu chorei por você?    ",sertanejo
"Toda vez que a gente briga Ela diz que vai embora Aquela mala me assusta Pronta do lado de fora    Quando a gente quebra o pau Sempre eu sei que ela sai Fico doido de saudade Aí eu bebo pá carai    Aí eu bebo, aí eu bebo Bebo pá carai, bebo pá carai Bebo pá carai    Aí eu bebo, aí eu bebo Bebo pá carai, bebo pá carai Bebo pá carai    De repente ela volta Toda cheia de alegria Nem parece que a gente Brigou naquele dia    Eu boto a mala pra dentro E pra cama a gente vai E depois de tanto love Ai eu bebo pá carai    Aí eu bebo, aí eu bebo Bebo pá carai, bebo pá carai Bebo pá carai    Depois de uma semana em casa Quero um trenzinho diferente Uma coisa mais novinha Dessas que anima a gente    Toda vez que eu dou uma volta Quando eu chego a casa cai Outra vez aquela mala Aí eu bebo pá carai    Aí eu bebo, aí eu bebo Bebo pá carai, bebo pá carai Bebo pá carai    Aí eu bebo, aí eu bebo Bebo pá carai, bebo pá carai Bebo pá carai    ""Oh, companheiro, é por causa Dessa muié que eu bebo Eu bebo pá carai!""    ",sertanejo
"Eu tô na preguiça que sempre te dá Quando olha no relógio e já passou das seis Eu tô na playlist do teu celular Escondido na história da música três    Tô no teu reflexo no espelho, no teu travesseiro Sonho, pesadelo E quando acordar, eu tô aí Mesmo sem estar    Tô naquela fome louca de manhã Na vontade de comer besteira no café Tô naquela blusa que eu sei que é azul Só pra me irritar, insiste em dizer que não é    Tô na solidão do elevador No teu cobertor, no filme de amor Seja onde for, eu tô aí Mesmo sem estar    Uh, uh, uh, uh, uh Saiba que eu sempre tô aí Uh, uh, uh, uh, uh Saiba que eu sempre tô aí Uh, uh, uh, uh, uh Mesmo sem estar    Que tal apostar A gente não se fala mais por um mês Você vai ver que o tempo não muda nada, nada Nada, nada Eu tô aí Mesmo sem estar    Eu tô na preguiça que sempre te dá Quando olha no relógio e já passou das seis Eu tô na playlist do teu celular Escondido na história da música três    No teu reflexo no espelho, no teu travesseiro Sonho e pesadelo E quando acordar, eu tô aí Mesmo sem estar    Tô naquela fome louca de manhã Na vontade de comer besteira no café Tô naquela blusa que eu sei que é azul Só pra me irritar, insiste em dizer que não é    Tô na solidão do elevador No teu cobertor, no filme de amor Seja onde for, eu tô aí Mesmo sem estar    Uh, uh, uh, uh, uh Saiba que eu sempre tô aí Uh, uh, uh, uh, uh Saiba que eu sempre tô aí Uh, uh, uh, uh, uh Mesmo sem estar    Que tal apostar A gente não se fala mais por um mês Você vai ver que o tempo não muda nada, nada Nada, nada Eu tô aí Mesmo sem estar    Que tal apostar A gente não se fala mais por um mês Você vai ver que o tempo não muda nada (nada), nada Eu tô aí Mesmo sem estar    ",sertanejo
Hoje vou voltar de madrugada Sei que ela vai brigar comigo Hoje meu astral não tá com nada Vou beber cerveja com os amigos    Ela não tem culpa dos meus erros Ela não conhece meu passado Quando ela me abraça e me beija Meu coração está do outro lado    Do outro lado da cidade tem Alguém que me deixa dividido Uma diz que sou um bom amante A outra diz que sou um bom marido    Se eu pudesse ficar com as duas Não estaria nesse embaraço Vou ter que fazer só uma feliz Porque eu não acho certo o que eu faço    ,sertanejo
"Lembra? Até seu carro eu empurrava E no boteco eu que pagava pra você Da sua vida dura eu nunca reclamei Porque sempre te amei    Cê juntando moeda um ano só pra me levar num motel Era o quarto mais simples, mas, mesmo assim, me levava pro céu Dia dos namorados me levou pra jantar fora Um combo de coxinha e Coca-Cola    É simplezin de tudo nosso amor E você me ganhou Sem luxo, só colchão no chão, ventilador Simplezin de tudo nosso amor Fica na minha vida Só dá nóis dois, cachorro quente ali na esquina    É simplezin de tudo nosso amor E você me ganhou Sem luxo, só colchão no chão, ventilador Simplezin de tudo nosso amor Fica na minha vida Só dá nóis dois, cachorro quente ali na esquina    Eu juntando moeda um ano só pra me levar num motel Era o quarto mais simples, mesmo assim, te levava pro céu Dia dos namorados te levei pra jantar fora Nós quatro em Goiânia era foda    É simplezin de tudo nosso amor E você me ganhou Sem luxo, só colchão no chão, ventilador Simplezin de tudo nosso amor Fica na minha vida Só dá nós dois, cachorro quente ali na esquina    É simplezin de tudo nosso amor E você me ganhou Sem luxo, só colchão no chão, ventilador Simplezin de tudo nosso amor Fica na minha vida Só dá nós dois, cachorro quente ali na esquina    ",sertanejo
"Como um anjo Você apareceu na minha vida Uuuh, como um anjo Repleto de ternura e de paixão Ouououou    Como um anjo Encanto, sedução Doce aventura Uuuh, que loucura Você desabrochando No meu coração    Linda menina Com olhar inocente e malícia Desejo e tentação Que me cobre de amor e carícia Vencendo a solidão Só você pra me fazer feliz Ai! Ai! ai! ai! ai!    Anjo A luz do sol tá me acordando Não vá embora, estou te amando Por favor, não me deixe só Ai! Ai! ai! ai! ai!    Anjo Não quero abrir meus olhos Quero seguir vivendo um sonho De sermos só você e eu    Linda menina Com olhar e inocente, malícia Desejo e tentação Que me cobre de amor e carícia Vencendo a solidão Só você pra me fazer feliz Ai! Ai! ai! ai! ai!    Anjo A luz do sol tá me acordando Não vá embora, estou te amando Por favor, não me deixe só Ai! Ai! ai! ai! ai!    Anjo Não quero abrir meus olhos Quero seguir vivendo um sonho De sermos só você e eu    ",sertanejo
"Na ra na, na ra na, na ra na na na na Uoh uoh    Me pareço tanto com você Olhando dá pra ver, seu rosto lembra o meu Desde o primeiro aniversário O primeiro passo, sempre pronto pra me defender    Sempre que brigou comigo Pra eu não correr perigo Um herói pronto pra me salvar E com você eu aprendi todas lições Eu enfrentei os meus dragões E só depois me deixou voar    Mas eu só quero lembrar Que de 10 vidas, 11 eu te daria Que foi vendo você Que eu aprendi a lutar    Mas eu só quero lembrar Antes que meu tempo acabe, pra você não se esquecer Que se Deus me desse uma chance de viver outra vez Eu só queria se tivesse você    Uoh uoh, na na na Yeah, yeah    Pai, eu sei, o tempo é implacável Afasta os nossos corpos, mas aproxima o coração O seu nome é sempre lembrado Com um verso, eu falo de você sempre na oração    Pai, foi muito chato crescer Passei a não ter você contando histórias pra eu dormir Mesmo o mundo querendo me derrubar Ao meu lado você sempre está Pra me levantar quando eu cair    Mas eu só quero lembrar Que de 10 vidas, 11 eu te daria Que foi vendo você Que eu aprendi a lutar    Mas eu só quero lembrar Antes que meu tempo acabe, pra você não se esquecer Que se Deus me desse uma chance de viver outra vez    Mas eu só quero lembrar Antes que meu tempo acabe, pra você não se esquecer Que se Deus me desse uma chance de viver outra vez Eu só queria se tivesse você    Eu só queria se tivesse você, uoh uoh Eu só queria se tivesse você    ",sertanejo
